[\s_-](\.net\|\.net\ framework\|\.net\-plattformen\|c\#\.net\|csharpdotnet\|dotnet\|dotnet\ grupp\|dotnet\ lösningar\|dotnet\ miljö\|dotnet\ miljön\|dotnet\ plattform\|dotnet\ plattformen\|dotnet\ ramverket\|dotnet\ utvecklare\|dotnet\ utveckling\|microsoft\.net)[\.\s_-],.net,.net,
[\s_-](mobilapplikationsprojekt)[\.\s_-],mobilapplikationsprojekt,mobilapputveckling,
[\s_-](mobilapplikationsutveckling)[\.\s_-],mobilapplikationsutveckling,mobilapputveckling,
[\s_-](mobilappsutveckling)[\.\s_-],mobilappsutveckling,mobilapputveckling,
[\s_-](mobildesign)[\.\s_-],mobildesign,mobilapputveckling,
[\s_-](mobilspel)[\.\s_-],mobilspel,mobilapputveckling,
[\s_-](modultest)[\.\s_-],modultest,testning,
[\s_-](molnapplikationer)[\.\s_-],molnapplikationer,cloud,
[\s_-](molnarkitektur)[\.\s_-],molnarkitektur,cloud,
[\s_-](molnberäkningar)[\.\s_-],molnberäkningar,cloud,
[\s_-](molndrift)[\.\s_-],molndrift,cloud,
[\s_-](molninfrastruktur)[\.\s_-],molninfrastruktur,cloud,
[\s_-](molnlösningar\|molnmiljöer\|molnmiljöer)[\.\s_-],molnmiljöer,cloud,
[\s_-](molnteknologi\|molnteknologi)[\.\s_-],molnteknologi,cloud,
[\s_-](molnutveckling)[\.\s_-],molnutveckling,cloud,
[\s_-](mongo\|mongodb)[\.\s_-],mongodb,nosql,
[\s_-](msi\|msi\-paketering)[\.\s_-],msi-paketering,msi-paketering,
[\s_-](msql\|mssql\|mysql\|mysql__databases\|xadmysql)[\.\s_-],mysql,sql,
[\s_-](multicast)[\.\s_-],multicast,multicast,
[\s_-](mvc\|mvc__arkitektur\|mvc__modellen\|mvc__ramverk\|mvc\-ramverk\|mvc5)[\.\s_-],mvc,mvc,
[\s_-](människa\-datorinteraktion)[\.\s_-],människa-datorinteraktion,människa-datorinteraktion,
[\s_-](nas)[\.\s_-],nas,nas,
[\s_-](neo4j)[\.\s_-],neo4j,neo4j,
[\s_-](network\ security\|nätsäkerhet\|nätverkssäkerhet)[\.\s_-],network security,nework security,
[\s_-](neurala\ nätverk)[\.\s_-],neurala nätverk,neurala nätverk,
[\s_-](next\|next\ js\|next\.js\|nextjs)[\.\s_-],nextjs,nextjs,front-end utveckling
[\s_-](nginx\|ngnix)[\.\s_-],nginx,webserver,
[\s_-](nmap)[\.\s_-],nmap,nmap,
[\s_-](node\|node\.js\|nodejs\|nodes)[\.\s_-],node.js,node.js,
[\s_-](nonsql\|nosql\|nosql\|nosql\ databases\|nosql__databaser\|nosql\-databaser)[\.\s_-],nosql,nosql,
[\s_-](npm)[\.\s_-],npm,npm,
[\s_-](nvidia)[\.\s_-],nvidia,nvidia,
[\s_-](nätverk\|nätverksadministration\|nätverksanalys\|nätverksarbete\|nätverksarkitektur\|nätverksdesign\|nätverksdrift\|nätverkserfarenhet\|nätverksinfrastruktur\|nätverksinriktning\|nätverksinstallationer\|nätverkskameror\|nätverkskommunikation\|nätverkskonfiguration\|nätverkslösningar\|nätverksmiljöer\|nätverksområdet\|nätverksprodukter\|nätverkssystem\|nätverkstrafik\|nätverksunderhåll\|nätverksuppbyggnad)[\.\s_-],nätverksadministration,nätverksadministration,
[\s_-](nätverksfelsökning)[\.\s_-],nätverksfelsökning,nätverksfelsökning,
[\s_-](nätverkskunskaper)[\.\s_-],nätverkskunskaper,generellt,
[\s_-](nätverksprogrammering)[\.\s_-],nätverksprogrammering,nätverksprogrammering,
[\s_-](nätverksprotokoll)[\.\s_-],nätverksprotokoll,nätverksprotokoll,
[\s_-](nätverkssupport)[\.\s_-],nätverkssupport,nätverkssupport,
[\s_-](nätverksteknik)[\.\s_-],nätverksteknik,nätverksteknik,
[\s_-](nätverkstjänster)[\.\s_-],nätverkstjänster,nätverkstjänster,
[\s_-](nätverksutrustning)[\.\s_-],nätverksutrustning,nätverksutrustning,
[\s_-](nätverksverktyg)[\.\s_-],nätverksverktyg,nätverksverktyg,
[\s_-](nätverksvideo)[\.\s_-],nätverksvideo,nätverksvideo,
[\s_-](nätverksövervakning)[\.\s_-],nätverksövervakning,nätverksövervakning,
[\s_-](nätövervakning)[\.\s_-],nätövervakning,nätövervakning,
[\s_-](oauth)[\.\s_-],oauth,oauth,
[\s_-](oauth2)[\.\s_-],oauth2,oauth,
[\s_-](objective\ c\|objective_c\|objective\-c)[\.\s_-],objective c,objective c,
[\s_-](objective\-c\+\+)[\.\s_-],objective c++,objective c++,
[\s_-](objective\-j)[\.\s_-],objective-j,objective-j,
[\s_-](objektorienterad)[\.\s_-],objektorienterad,objektorienterad,
[\s_-](objektorienterad\ analys\ och\ design\|objektorienterad\ design)[\.\s_-],objektorienterad design,objektorienterad,
[\s_-](objektorienterad\ mjukvaruutveckling\|objektorienterad\ programmering\|objektorienterad\ systemutveckling\|objektorienterade\ språk\|objektorientering)[\.\s_-],objektorienterad programmering,objektorienterad,
[\s_-](objektorienterad\ php\|php\|php__baserade\|php__programmerare\|php__utvcklare\|php__utvecklare\|php__utveckling\|php7\|phpunit\|phy)[\.\s_-],php,php,
[\s_-](open\ source\|open\-source\|opensource\|opensource\ bibliotek\|opensource\ produkter\|opensource\ projekt\|opensource\ teknologier\|opensource\ verktyg\|öppen\ källkod)[\.\s_-],open source,open source,
[\s_-](openbsd)[\.\s_-],openbsd,openbsd,
[\s_-](opencv)[\.\s_-],opencv,opencv,
[\s_-](opengl)[\.\s_-],opengl,opengl,
[\s_-](openid)[\.\s_-],openid,openid,
[\s_-](operating\ systems\|operativsystem\|operativsystemsinstallationer)[\.\s_-],operativsystem,operativsystem,
[\s_-](optimering\|optimeringslära\|optimeringsprojekt\|optimeringsverktyg)[\.\s_-],optimering,,
[\s_-](oracle)[\.\s_-],oracle,oracle,
[\s_-](oracle\ bi)[\.\s_-],oracle bi,oracle,
[\s_-](oracle\ brm)[\.\s_-],oracle brm,oracle,
[\s_-](oracle\ data\ integrator\|oracle\ db\|oracledatabaser\|oracledb)[\.\s_-],oracledatabaser,oracle,
[\s_-](oracle\ e\-business)[\.\s_-],oracle e-business,oracle,
[\s_-](oracle\ forms)[\.\s_-],oracle forms,oracle,
[\s_-](oracle\ fusion)[\.\s_-],oracle fusion,oracle,
[\s_-](oracle\ pl)[\.\s_-],oracle pl,oracle,
[\s_-](oracle\ reports)[\.\s_-],oracle reports,oracle,
[\s_-](oracle\ warehouse\ builder)[\.\s_-],oracle warehouse builder,oracle,
[\s_-](oracle\ weblogic)[\.\s_-],oracle weblogic,oracle,
[\s_-](osi\-modellen)[\.\s_-],osi-model,osi-model,
[\s_-](pandas)[\.\s_-],pandas,pandas,
[\s_-](partitionering)[\.\s_-],partitionering,partitionering,
[\s_-](penetrationstest)[\.\s_-],penetrationstest,testning,
[\s_-](performance\ testing\|prestandatester\|prestandatestverktyg)[\.\s_-],performance testing,testning,
[\s_-](performance\ tuning)[\.\s_-],performance tuning,performance tuning,
[\s_-](perl\|perl\ 6\|perl6)[\.\s_-],perl,perl,
[\s_-](personuppgiftsbehandling\|personuppgiftshantering\|personuppgiftslagen)[\.\s_-],personuppgiftsbehandling,personuppgiftsbehandling,
[\s_-](phyton\|python\|python\ ide\|pyton)[\.\s_-],python,python,
[\s_-](pl\-sql\|sqlpl)[\.\s_-],oracle-sql,sql,
[\s_-](plpgsql\|plsql\|postgre\|postgres\|postgresql)[\.\s_-],postgresql,sql,
[\s_-](pop\|pop3)[\.\s_-],pop,pop,
[\s_-](posix)[\.\s_-],posix,operativ system,
[\s_-](postfix)[\.\s_-],postfix,postfix,
[\s_-](postgis)[\.\s_-],postgis,sql,
[\s_-](postman)[\.\s_-],postman,postman,
[\s_-](powershell\|windows\ powershell)[\.\s_-],powershell,powershell,
[\s_-](premiere\ pro)[\.\s_-],adobe premiere pro,adobe premiere pro,
[\s_-](prestandaanalys\|prestandaoptimering)[\.\s_-],perfomance,perfomance,
[\s_-](prisma)[\.\s_-],prisma,prisma,
[\s_-](product\ managers)[\.\s_-],product managers,workflow,
[\s_-](produktionstest)[\.\s_-],produktionstest,testning,
[\s_-](produktutvecklingsmetoder\|workflow\|workflows)[\.\s_-],workflow,workflow,
[\s_-](produktägarskap)[\.\s_-],produktägarskap,workflow,
[\s_-](programmering\|programmeringsarbete\|programmeringserfarenhet\|programmeringsfärdigheter\|programmeringsmetodik\|programmeringsprojekt\|programmeringsspråk\|programmeringsteknik\|programmeringsverktyg\|programming\ languages\|programspråk\|programutveckling\|programvarudesign\|programvaruutveckling)[\.\s_-],programmering,programmering,
[\s_-](programmering\ av\ robotsystem)[\.\s_-],programmering av robotsystem,programmering,
[\s_-](prototype\|prototypframtagning\|prototyping\|prototypproduktion\|prototyputveckling\|prototypverktyg)[\.\s_-],prototyping,prototyping,
[\s_-](proxy)[\.\s_-],proxy,proxy,
[\s_-](putty)[\.\s_-],putty,ssh-verktyg,
[\s_-](qlickview\|qlik__miljö\|qlik__utvecklare\|qlik_nprinting\|qlikprodukter\|qliksense\|qlikview)[\.\s_-],qlik,qlik,
[\s_-](r)[\.\s_-],r,r,
[\s_-](rabbit\ mq\|rabbitmq)[\.\s_-],rabbitmq,,
[\s_-](raid)[\.\s_-],raid,raid,
[\s_-](react\|react\|react\ js\|react\ native)[\.\s_-],react,react,front-end
[\s_-](react\.js)[\.\s_-],react native,react native,apputveckling
[\s_-](reactivex\|rx)[\.\s_-],reactivex,reactivex,
[\s_-](red\ hat\|redhat\|redhat\ enterprise)[\.\s_-],redhat,redhat,
[\s_-](redis)[\.\s_-],redis,redis,
[\s_-](redux\|redux\|redux\ es6)[\.\s_-],redux,react,front-end
[\s_-](redux\ saga)[\.\s_-],redux saga,react,front-end
[\s_-](refactoring)[\.\s_-],refactoring,generellt,
[\s_-](regressionstestning)[\.\s_-],regressionstestning,testning,
[\s_-](relational\ databases\|relationsdatabaser\|relationsdatabashantering)[\.\s_-],relational databases,relational databases,
[\s_-](release\ management\|releasehantering)[\.\s_-],release management,generellt,
[\s_-](remoteverktyg)[\.\s_-],remoteverktyg,generellt,
[\s_-](responsiv\ design\|responsiv\ webbdesign\|responsive\ design)[\.\s_-],responsiv design,design,
[\s_-](rest\|rest\ api\|rest\ api\|rest\ api:er\|rest\ api:s\|rest\ api’s\|rest\ apier\|rest\ apis\|restful)[\.\s_-],rest api,api,
[\s_-](reverse\ engineering)[\.\s_-],reverse engineering,reverse engineering,
[\s_-](reverse\ proxy)[\.\s_-],reverse proxy,reverse proxy,
[\s_-](robotprogrammering)[\.\s_-],robotprogrammering,programmering,
[\s_-](routingprotokoll)[\.\s_-],routingprotokoll,routingprotokoll,
[\s_-](ruby)[\.\s_-],ruby,ruby,
[\s_-](ruby\ on\ rails\|rubyonrails)[\.\s_-],ruby on rails,ruby on rails,
[\s_-](rust)[\.\s_-],rust,rust,
[\s_-](rxjava)[\.\s_-],rxjava,rxjava,
[\s_-](rxjs)[\.\s_-],rxjs,rsjs,
[\s_-](rxswift)[\.\s_-],rxswift,rxswift,
[\s_-](saas\-tjänster\|saashosting)[\.\s_-],saas,saas,
[\s_-](safari)[\.\s_-],safari,webbläsare,
[\s_-](saml)[\.\s_-],saml,saml,
[\s_-](saml\ 2\.0)[\.\s_-],saml 2.0,saml,
[\s_-](sampling)[\.\s_-],sampling,sampling,
[\s_-](sap\|sap__konsult\|SAP_BPC\|sap\-system)[\.\s_-],sap,sap,
[\s_-](sap\ bw)[\.\s_-],sap bw,sap,
[\s_-](sap\ data\ services)[\.\s_-],sap data services,sap,
[\s_-](sap\ netweaver)[\.\s_-],sap netweaver,sap,
[\s_-](sap\ pi)[\.\s_-],sap netweaver process integration,sap,
[\s_-](sass)[\.\s_-],sass,css,
[\s_-](scada\|scada\ system\|scada__program\|scada__programmering\|scada\-system)[\.\s_-],scada,scada,
[\s_-](scala\|scala__utvecklare)[\.\s_-],scala,scala,
[\s_-](scaled\ agile\ framework)[\.\s_-],scaled agile framework,workflow,
[\s_-](sccm\|sccm__specialister\|sccm__tekniker)[\.\s_-],sccm,sccm,
[\s_-](schellscript\|shell\|shell\ script)[\.\s_-],shell,shell,
[\s_-](scikit\-learn)[\.\s_-],scikit-learn,scikit-learn,
[\s_-](scilab)[\.\s_-],scilab,scilab,
[\s_-](scp)[\.\s_-],scp,scp,
[\s_-](script\|script\ languages\|scriptande\|scripterfarenhet\|scripthantering\|scripting\ languages\|scriptingspråk\|scriptning\|scriptprogrammering\|scripts\|scriptspråken\|skriptprogrammering\|skripts\|skriptspråk)[\.\s_-],scripting,scripting,
[\s_-](scrum)[\.\s_-],scrum,workflow,
[\s_-](scss)[\.\s_-],scss,css,
[\s_-](sekretesslagen)[\.\s_-],sekretesslagen,sekretesslagen,
[\s_-](selenium\|selenium\ webdriver)[\.\s_-],selenium,selenium,
[\s_-](seo\|sökmotoroptimering\|sökordsoptimering)[\.\s_-],seo,marknadsföring,
[\s_-](serveradministration\|serverapplikationer\|serverdrift\|servererfarenhet\|serverhall\|serverhantering\|serverhårdvara\|serverinfrastruktur\|serverinstallationer\|serverkonfiguration\|serverkunskaper\|serverlösningar\|servermiljö\|serveroperativ\|serveroperativsystem\|serverprodukter\|serverprogramvaror\|serversystem\|serverteknik\|servertjänster\|serverutrustning\|serverutveckling\|servrar)[\.\s_-],servers,servers,
[\s_-](sharepoint\|sharepoint\ lösningar\|sharepoint\ miljöer\|sharepoint\ utvecklare\|sharepoint\ utveckling\|sharepoint\-miljö\|sharepointlösningar)[\.\s_-],sharepoint,sharepoint,
[\s_-](skalbarhetsfrågor\|skalning)[\.\s_-],skalning,skalning,
[\s_-](sketch)[\.\s_-],sketch,sketch,
[\s_-](slack)[\.\s_-],slack,slack,
[\s_-](smoketester)[\.\s_-],smoketester,testning,
[\s_-](smtp)[\.\s_-],smtp,smtp,
[\s_-](socketio)[\.\s_-],socketio,socketio,
[\s_-](splunk)[\.\s_-],splunk,splunk,
[\s_-](sql\|sql\ databaser\|sql\ databases\|sql\ kunskaper\|sql\ loader\|sql\ programmering\|sql\ server\|sql\ server\ integration\ services\|sql\ språk\|sql\-databaser\|sql\-script\|sql\-server)[\.\s_-],sql,sql,
[\s_-](sqlite)[\.\s_-],sqlite,sql,
[\s_-](superanvändare\|superuser)[\.\s_-],os-admin,generellt,
[\s_-](svg)[\.\s_-],svg,svg,
[\s_-](swagger)[\.\s_-],swagger,swagger,
[\s_-](swift)[\.\s_-],swift,swift,
[\s_-](systemintegrationstester)[\.\s_-],integrations tester,testning,
[\s_-](systemtest\|systemtestarbete)[\.\s_-],system test,testning,
[\s_-](sökmotorannonsering\|sökmotormarknadsföring)[\.\s_-],sem,sem,
[\s_-](t__sql\|transact\|transact\ sql\|tsql)[\.\s_-],transact sql,sql,
[\s_-](tensorflow)[\.\s_-],tensorflow,tensorflow,
[\s_-](terminal)[\.\s_-],terminal,terminal,
[\s_-](test\ planning\|testarbete\|tester\|testerfarenhet\|testexekvering\|testfallsutveckling\|testfrågor\|testgenomförande\|testinstruktioner\|testkunskaper\|testkörning\|testledning\|testlink\|testmanagementverktyg\|testmetoder\|testmetodik\|testmiljöer\|testmjukvara\|testng\|testning\|testning\ av\ mjukvara\|testområdet\|testplanering\|testprocessen\|testprogram\|testprojekt\|testrail\|testramverk\|testrapportering\|testspecifikationer\|teststand\|teststrategi\|testsystem\|testsäkring\|testteknik\|testtäckning\|testutförande\|testutrustning\|testutveckling\|testverksamhet\|testverktyg)[\.\s_-],testning,testning,
[\s_-](testanalys)[\.\s_-],testanalys,testning,
[\s_-](testdatadesign)[\.\s_-],testdatadesign,testning,
[\s_-](testdatahantering)[\.\s_-],testdatahantering,testning,
[\s_-](testdesign\|testfallsdesign)[\.\s_-],testdesign,testning,
[\s_-](testdokumentation)[\.\s_-],testdokumentation,testning,
[\s_-](testdriven\ utveckling)[\.\s_-],testdriven utveckling,workflow,
[\s_-](testverktyget\ selenium)[\.\s_-],selenium testning,testning,
[\s_-](three\.js)[\.\s_-],three.js,three.js,
[\s_-](trello)[\.\s_-],trello,trello,
[\s_-](typescript)[\.\s_-],typescript,typescript,
[\s_-](ubuntu)[\.\s_-],ubuntu,ubuntu,
[\s_-](udp)[\.\s_-],udp,udp,nätverksadministration
[\s_-](ui\-design)[\.\s_-],ui-design,design,
[\s_-](ui\-tester)[\.\s_-],ui-tester,testning,
[\s_-](uml\|uml\-modellering)[\.\s_-],uml,uml,
[\s_-](unit\ testing\|unit\-testing)[\.\s_-],unit testing,testning,
[\s_-](unit\ tests)[\.\s_-],unit tests,testning,
[\s_-](unity\|unity3d)[\.\s_-],unity,gameengine,
[\s_-](unix\|unix\ shell\|unix\-administration\|unix\-miljöer\|unix\-plattformar\|unix\-system)[\.\s_-],unix,unix,
[\s_-](unreal\|unreal\ engine)[\.\s_-],unreal engine,unreal engine,
[\s_-](unrealscript)[\.\s_-],unrealscript,unreal engine,
[\s_-](user\ experience\|ux\|ux\-utveckling)[\.\s_-],ux design,ux design,
[\s_-](user\ interface)[\.\s_-],ui,ui,
[\s_-](user\ test)[\.\s_-],user test,testning,
[\s_-](validering\|valideringsarbete\|valideringsverksamhet)[\.\s_-],validering,validering,
[\s_-](vb__script\|vb__skripting\|visual\ basic\|visual\ basic\|visual\ basic\|visualbasic)[\.\s_-],visual basic,visual basic,
[\s_-](vb\.net\|visual\ basic\ \.net\|visual\ basic\.net\|visual\ studio\.net)[\.\s_-],visual basic .net,visual basic .net,
[\s_-](version\ control\|versionering\|versioning\|versions\|versionshantering\|versionshanteringsprogram\|versionshanteringssystem\|versionshanteringssystemen\|versionshanteringsverktyg\|versionskontroll\|versionskontrollsystem\|versionsuppdateringar\|versionsverktyg)[\.\s_-],versionhantering,versionhantering,
[\s_-](vim\ script\|vim\ snippet)[\.\s_-],vim,vim,
[\s_-](virtualisering\|virtualiseringslösningar\|virtualiseringsteknik\|virtualization\|virtuell\ servermiljö)[\.\s_-],virtualisering,virtualisering,
[\s_-](visual\ studio\|visual_studio\|visualstudio)[\.\s_-],visual studio,ide,
[\s_-](vm\ ware\|vmware\|vmware\ esx\|vmware\ vsphere)[\.\s_-],vmware,virtual machine,
[\s_-](voip)[\.\s_-],voip,voip,
[\s_-](vpn\|vpn\ problem\|vpn\-lösningar)[\.\s_-],vpn,vpn,
[\s_-](vr)[\.\s_-],virtual reality,virtual reality,
[\s_-](vue\|vue\.js\|vuejs)[\.\s_-],vue,vue,
[\s_-](w3c)[\.\s_-],w3c,w3c,
[\s_-](web\ content\ accessibility\ guidelines)[\.\s_-],wcag,wcag,
[\s_-](webassembly)[\.\s_-],webassembly,webassembly,
[\s_-](webbadministration)[\.\s_-],webbadministration,,
[\s_-](webbtestning)[\.\s_-],webbtestning,testning,
[\s_-](webservers)[\.\s_-],webservers,webservers,
[\s_-](websocket\|websockets)[\.\s_-],websockets,websockets,
[\s_-](wi\-fi)[\.\s_-],wifi,wifi,
[\s_-](windows\ 7\|windows\ desktop\|windows\ klient\|windows\ os\|windows\-applikationer\|windows\-plattformar\|windows365\|windowsadministration\|windowsmiljöer\|windowsutveckling)[\.\s_-],windows,windows,
[\s_-](windows\ server)[\.\s_-],windows server,windows server,
[\s_-](wireshark)[\.\s_-],wireshark,wireshark,
[\s_-](wmware\|wmware)[\.\s_-],wmware,virtual machine,
[\s_-](wordpress\|wordpressutveckling\|wp)[\.\s_-],wordpress,wordpress,
[\s_-](wowza)[\.\s_-],wowza,,
[\s_-](wpf)[\.\s_-],windows presentation foundation,,
[\s_-](xadnode\.js)[\.\s_-],xadnode.js,javascript,
[\s_-](xcode)[\.\s_-],xcode,apputveckling,apputveckling
[\s_-](xlpm)[\.\s_-],Excellence in Project Management,framework,
[\s_-](xmi)[\.\s_-],xml metadata interchange,standard,
[\s_-](xml\|xml\ based\|xml\ baserade\|xml\-format\|xml\-schema\|xmlprogrammering)[\.\s_-],xml,xml,
[\s_-](xna)[\.\s_-],microsoft xna,plattform,
[\s_-](xpath)[\.\s_-],xpath,xpath,
[\s_-](yarn)[\.\s_-],yarn,yarn,
[\s_-](zephir)[\.\s_-],zephir,programming language,
[\s_-](zeromq)[\.\s_-],zeromq,concurrency framework,
[\s_-](zod)[\.\s_-],zod,zod,
[\s_-](zos)[\.\s_-],z/OS,operativsystem,
